Daily_Flushes,Flush_Volume,Membrane_Flux,Velocity_Crossflow,Pressure_Membrane,Fill_Fraction_GAC_Column,UF_GAC_N_P_Removal,Clinoptilolite_Capacity,Polonite_Capacity,N_Content_Protein,N_P_Excretion,N_Urine,P_Content_A_Protein,P_Content_V_Protein,P_Urine,Seperation_Efficiency,Density_GAC,Lifetime_GAC,Power_Required_Treatment_EC,Current_EC,Power_Stirrer,Flowrate_Discharge,Pump_UF_Lifetime,Membrane_UF_Lifetime,Switch_Lifetime,Valve_UF_Lifetime,Electrode_EC_Lifetime,Stirrer_Lifetime,U_Pump_Misc_Lifetime,Zeo_GHG,GAC_GHG,E_Hydro_GHG,E_Wind_GHG,E_Solar_GHG,E_Gas_GHG,UF_Material_Impacts,GAC_Material_Impacts,EC_Material_Impacts,Misc_Material_Impacts,Controls_Material_Impacts
2.561677391,7.865673566,120.2969042,5.058201555,0.536037607,0.783936624,0.4768228,9.738219801,10.339436,0.165322924,0.994272421,0.845441364,0.011740673,0.015833274,0.661585906,0.835266925,467.0900477,11044.00247,6.196919142,4.852108236,23.93626112,14.89918465,11.70227582,2.883157554,11.04175819,4.253756145,1.999223527,6.767187474,9.685537442,1.893507781,8.029605083,0.055970203,0.018039509,0.072512495,0.626380905,0.003991194,0.001223399,0.000860571,0.059028953,0.008156699
3.942022333,8.117156079,165.0422505,3.664060153,0.413722995,0.831219068,0.473048044,9.996547486,10.43513405,0.188184492,0.997930185,0.862035379,0.041345852,0.023078017,0.675863851,0.809198794,405.2206919,12890.90504,6.277599268,7.29550222,24.5659234,11.22717079,9.353044199,3.070931475,11.46267718,6.534703493,2.03555508,5.54801204,10.15556894,1.794087645,8.166538463,0.060308457,0.015702602,0.070039308,0.59847845,0.003893813,0.001333731,0.000935409,0.060223479,0.008213792
2.277529386,9.867997103,116.7767473,3.71815709,0.085423059,0.813851459,0.356996884,9.353617723,9.942080797,0.140410519,0.996003574,0.87337803,0.019994353,0.009296603,0.696814921,0.821621521,411.305237,6889.648795,5.972430792,5.901860542,25.44639715,11.77468973,10.73472365,2.847217501,9.09435372,5.484551503,2.002370807,5.267795888,10.25768225,1.929976183,8.76086256,0.063275742,0.022400132,0.071202527,0.57187709,0.004066014,0.001162929,0.000861991,0.060626531,0.008733794
3.07808448,6.282430056,142.0631232,4.652129578,2.258947225,0.783595577,0.360598556,9.61515979,10.26919392,0.154886125,0.994916224,0.844472181,0.013505304,0.010735741,0.690539889,0.866814657,433.103959,6947.417952,5.729073425,4.579487845,23.43417177,8.137280495,10.29755623,2.959518913,10.64352612,6.272657056,2.026720029,4.787749897,10.72548122,1.879969554,9.105929306,0.060810948,0.022308308,0.082494929,0.650137304,0.004213208,0.001181048,0.001046061,0.058928101,0.008921682
6.136601624,8.57222271,121.6861623,4.981665003,3.226814328,0.7639141,0.458828586,9.644011595,9.740799347,0.148688826,0.997737715,0.864920809,0.025022976,0.01424598,0.698617244,0.831306024,487.4428579,10092.35085,5.867652909,6.171152585,27.69894387,13.23367951,9.93276527,3.060344183,11.29565338,4.598817896,2.004786978,3.133509519,10.11981655,1.692549143,8.691718229,0.055794893,0.020819819,0.079874977,0.640896077,0.004034754,0.00118595,0.000928911,0.053630693,0.008072586
6.840118188,9.348352906,162.7574488,5.050507243,2.526610252,0.827738312,0.315190531,9.853048447,9.460440665,0.173590279,0.992252328,0.804490922,0.038910744,0.012404707,0.66611698,0.854416254,496.0964565,6321.498498,5.810075532,5.205489959,28.11672132,9.116738685,11.24534786,3.099958541,8.538163079,4.326927189,2.087467012,3.865349519,9.795426632,1.908420678,8.725791539,0.058748728,0.017195472,0.081872298,0.610120238,0.004248358,0.001232813,0.001159996,0.055019407,0.008189987
5.223344703,9.585497683,145.569042,4.528052212,1.093464691,0.785460851,0.358335636,10.16833538,10.55584891,0.151562257,0.991155397,0.808242784,0.02755864,0.010980326,0.669914129,0.893877847,472.6259325,6162.223319,6.24086781,4.055934784,26.72607717,12.09604612,9.639915872,2.975552863,9.298210126,4.897466868,1.939193677,6.155197784,10.57737963,1.785947809,8.781677459,0.054086979,0.02333062,0.074956925,0.536869629,0.004015938,0.001227515,0.000906143,0.05128953,0.007829939
6.529049867,8.280303214,117.1017969,5.185925405,1.94584611,0.76894548,0.480752946,9.554854354,10.05610267,0.1877528,0.998908731,0.917203814,0.019148884,0.010815889,0.688309383,0.848800708,438.1090833,10847.49954,6.153086006,4.979284045,26.53612671,11.11560547,9.416863037,3.114935222,8.051218262,4.743409717,1.973629496,6.071388168,9.985861681,1.754039561,8.756748209,0.060135564,0.024560208,0.072194971,0.467158526,0.004025935,0.00126051,0.001033344,0.05905338,0.008605543
1.368277393,7.893400367,122.8374149,5.540098937,1.141486635,0.84465678,0.328096783,10.25264993,10.19503809,0.158830351,0.992876239,0.887992317,0.014365592,0.022384981,0.685440192,0.869642856,475.9927897,9716.556577,6.256147192,4.854919721,26.70887444,8.940793205,10.18612205,2.895523068,7.71178037,4.107095621,2.129043332,6.006719246,9.984303894,1.785504594,8.408066556,0.051250878,0.017889614,0.076908066,0.637968475,0.0037638,0.001127348,0.001073969,0.056384686,0.008272012
1.533485983,6.655364187,143.3509049,4.978783323,1.10973925,0.771659963,0.482702319,9.405321779,9.788521993,0.179163871,0.997759643,0.895874145,0.036183069,0.010951688,0.693944347,0.854315491,450.9755152,10466.74136,5.94123546,7.1575223,18.76848371,15.87262049,11.26733975,2.999975087,10.36237739,7.132708206,2.132563285,7.073367402,9.663871189,1.844884326,7.629896522,0.053897634,0.026202905,0.080094854,0.63931805,0.004070665,0.001225796,0.000983174,0.051621712,0.008409506
4.76167501,8.018998901,168.0136193,5.21814756,1.46516899,0.786651389,0.41912625,9.665147428,9.441808175,0.157029793,0.995472459,0.906825158,0.017304696,0.012658397,0.719916898,0.825207171,421.7160883,9687.318192,6.127788555,4.690525186,18.62755203,8.88162407,8.693318728,3.206942825,9.941708695,5.402195568,2.084213855,4.908699903,10.15976386,1.911710485,8.723077553,0.063737093,0.026997113,0.078341257,0.580467177,0.003984007,0.001146867,0.001023761,0.051003123,0.007973654
4.821394642,9.97131771,142.2756631,4.675834887,1.653709869,0.804765185,0.447197072,9.791514844,10.24809453,0.1472085,0.995406097,0.856895989,0.030097203,0.020700608,0.646720684,0.829837075,414.4099379,9670.986659,5.89775204,6.296212928,29.50965402,13.86441447,10.29048105,3.155704121,9.522432327,5.018250899,2.099805222,3.533941295,9.426555617,1.621074696,8.298471663,0.059411273,0.017882179,0.08229326,0.626045315,0.004353692,0.001151112,0.000864351,0.056647159,0.008119802
5.324286019,9.307114595,138.5986678,4.341898602,2.179506626,0.83724091,0.410168882,9.509108814,9.402157053,0.189568396,0.993707045,0.843900643,0.008550858,0.01809526,0.661723369,0.808658315,418.2963542,9019.233052,6.087230129,4.329498671,19.06952048,13.24782055,9.750894458,2.908048749,8.714157286,6.207027186,2.023107351,5.691457442,9.382892852,1.643840585,8.553189491,0.063398966,0.019209311,0.074520695,0.643925417,0.003988576,0.001182443,0.000995518,0.055155076,0.008643327
5.546436155,6.765874971,153.2315079,5.255045938,3.016093216,0.768385288,0.451795263,9.723172919,9.811452929,0.168162624,0.996461174,0.814754085,0.032098942,0.006786002,0.655862853,0.8162962,484.9430104,5936.676178,5.684481323,4.033730218,23.29183867,11.02616221,11.96964666,2.990177794,10.20124018,5.183803648,2.118013129,4.831844869,9.368791872,1.734402913,8.802901657,0.0606958,0.021537782,0.074874755,0.646232314,0.003880275,0.001202408,0.001063504,0.050448925,0.008219583
6.856264818,8.330001051,148.6312314,5.086356481,0.142618545,0.839525631,0.379815336,9.443070371,9.924830498,0.133661797,0.999252267,0.858760537,0.01908286,0.01194317,0.645579595,0.843856143,479.3646777,9402.286912,6.041726814,7.498352765,29.39444733,9.281661325,8.161101162,3.140265544,10.30159218,4.866287361,1.875259533,4.72017597,9.396102058,1.638938299,7.720998726,0.057237015,0.015529794,0.077204753,0.648187466,0.004056627,0.001202633,0.000995321,0.051291731,0.008177081
4.359532725,8.899425822,137.3883188,4.445755286,2.101546881,0.83997395,0.313443366,10.03186288,10.44763328,0.184337051,0.991223017,0.804900444,0.008704068,0.023233468,0.662089145,0.820259213,497.7854299,10036.40072,6.233343452,4.719492316,28.54176856,15.72297835,9.880049689,3.203534894,11.09786658,5.028814991,1.933099967,4.538133169,9.887083067,1.77335301,7.595043266,0.06338869,0.019622386,0.07382686,0.594358725,0.003913877,0.001227698,0.001103677,0.058546047,0.008219614
3.083288787,6.716543688,155.5573683,3.712951523,0.20736039,0.787872851,0.345140392,10.5218806,10.28363932,0.177056174,0.992480527,0.912758742,0.009597159,0.014492957,0.651903443,0.805850996,464.0792299,11402.37951,5.784261397,4.777241644,25.41138042,9.526834425,11.22873364,3.040803072,10.30696153,5.306924645,1.905410838,6.44997028,9.733957366,1.934885837,8.198891068,0.057213737,0.024655297,0.081923457,0.551269897,0.004125371,0.001214095,0.001041929,0.05907336,0.008608484
5.342868826,6.861743977,155.2846278,5.072330251,0.684365848,0.807073032,0.32953536,9.86822838,9.767675576,0.141916112,0.996649265,0.795054087,0.027806769,0.018087524,0.651498705,0.800533654,481.1985759,4824.240717,6.325398647,4.234579792,26.36270065,14.75486913,9.470073683,2.880333032,10.81273869,5.846617118,2.037950576,5.295180326,10.00650305,1.827094794,8.841521496,0.063213715,0.029911614,0.071336482,0.618788194,0.003768277,0.001206564,0.001027832,0.056731903,0.008026811
2.730014964,6.337178857,139.1804125,3.679331495,2.682880899,0.83918475,0.390507222,10.19375254,9.524365892,0.164558119,0.999392943,0.809148038,0.028751371,0.007131184,0.689287468,0.881627186,452.2009595,9342.295607,5.797845155,5.931938868,26.6877961,9.854588415,11.03169822,2.800583136,8.771674194,6.412183309,1.877885224,4.142074541,9.986822067,1.620707595,8.284896062,0.061950958,0.017171194,0.079047219,0.541462333,0.004008895,0.001273138,0.001057457,0.055861644,0.00850634
1.488934418,8.488389807,146.4159534,4.097742269,0.282105218,0.755112895,0.392179804,9.597478593,9.657671198,0.159337992,0.997654441,0.785600035,0.019881304,0.013153387,0.693411716,0.868625614,483.397165,8124.478514,6.014718537,4.040771075,25.7318898,10.37592901,10.82904472,3.039041166,10.14011429,7.286592255,2.030061761,3.735766064,10.06489043,1.828391949,9.16695245,0.062033001,0.018941712,0.074859154,0.51456098,0.004267202,0.001188611,0.000837498,0.053110489,0.008307888
2.282588063,6.37974334,156.4000207,4.535055011,1.92619568,0.807771336,0.420492768,9.837324047,9.221037538,0.144389314,0.99313981,0.877279685,0.007748601,0.015705444,0.729602307,0.877057778,429.6871887,9333.583583,6.08458647,5.158690557,24.89213636,9.607359321,11.01944618,3.065449301,9.838680135,5.769419389,1.98243351,3.302844354,9.934579078,1.907638455,8.202979924,0.061703409,0.016209192,0.077246149,0.550684382,0.00375208,0.001166404,0.000998779,0.052921916,0.008275576
1.267057991,6.865003921,162.3826557,5.354840032,1.502368689,0.845898527,0.48099431,10.3231218,9.978602396,0.168598368,0.991204859,0.863182954,0.01099083,0.019981184,0.672976374,0.81852388,497.4708484,8986.950566,5.830391914,6.905444789,27.22992215,15.51519489,10.62830754,3.001365866,11.07273516,3.014453839,2.012856643,6.396655888,9.8862866,1.695880703,9.076399315,0.061067677,0.017126284,0.076326164,0.608753188,0.003840936,0.001208172,0.000895882,0.060801623,0.008087712
5.354240977,9.431557403,165.9137576,4.427331574,1.629279136,0.761325423,0.411883911,9.132401973,9.914400149,0.175436847,0.997519649,0.869652487,0.02915498,0.009177097,0.643513313,0.865204963,452.4480501,12355.53548,5.808134528,7.809520129,22.96854991,8.762431803,10.95131379,2.953658953,9.209238098,5.590548515,1.99966588,3.130687534,9.875669592,1.826771068,8.722429326,0.052128337,0.021815869,0.070527312,0.575381558,0.004195241,0.001140219,0.000985565,0.060118593,0.007926191
1.985422978,6.326456075,134.895711,3.887181399,3.110394646,0.828842272,0.315720747,10.06658001,9.975958308,0.133506612,0.99134281,0.862397917,0.031831516,0.025985135,0.619713413,0.85321763,422.8143735,7699.990679,5.946825578,5.053881139,18.16296603,11.20303443,8.473867754,2.955091464,11.18821037,4.73525625,1.966455407,4.323430298,10.20401253,1.84699019,8.321692339,0.056956361,0.023659484,0.077049321,0.520520053,0.003957596,0.001337995,0.000952477,0.058139321,0.008125955
6.547758008,8.252556087,153.8879448,4.735083265,3.188374195,0.760372356,0.36867978,10.68643151,9.874399076,0.178140413,0.992756083,0.90884176,0.035156368,0.016586784,0.634794452,0.820389158,440.2989419,5486.309399,5.911137761,4.421231248,18.67882235,9.173283656,8.763173597,2.845244173,9.018437037,4.067810609,2.022799231,6.440830602,9.998739578,1.858056247,7.647753222,0.062767433,0.027380264,0.075280281,0.631357543,0.00414231,0.001185318,0.000929821,0.057497781,0.008226617
6.874203786,8.594882339,154.7207394,3.828649633,1.171526605,0.776667247,0.451258422,10.41747602,10.00666713,0.154290557,0.998813491,0.8566072,0.013338748,0.013254364,0.668705055,0.828169008,493.3502298,7742.627176,6.296886511,4.970525609,20.3083456,11.39558407,9.799127643,3.015413905,9.576317595,4.405261683,1.955902313,3.969660964,9.69363124,1.630870996,8.261747895,0.052317194,0.023531455,0.074668385,0.546942124,0.004013448,0.001154643,0.000963803,0.059964868,0.007628252
3.213970423,8.821060156,142.9777058,4.911537211,1.75233945,0.789000612,0.474303147,9.73352575,9.971186948,0.13636177,0.994153213,0.867546746,0.015317066,0.009082207,0.687028157,0.848570977,461.8419014,7257.225227,6.01392494,6.796448127,21.1302848,14.53714136,8.284838861,2.982424684,9.312401621,4.971724555,2.1768699,5.416655545,10.14772854,1.769384653,8.23729532,0.061001198,0.025762063,0.07548136,0.522431808,0.004110355,0.001192793,0.001013899,0.060173372,0.008102259
1.692070705,8.485033943,126.5141617,5.406392018,0.124508559,0.774017626,0.497987438,9.311021386,9.721418268,0.173324543,0.992573307,0.807147734,0.037369833,0.014850117,0.651683612,0.807290387,432.5712646,12859.43235,6.348639349,4.110125623,23.83027086,11.89768597,10.0004112,3.128148619,12.18428461,5.728593873,1.984985188,3.350310587,10.09562486,1.77880371,8.290141979,0.057725323,0.021717672,0.081810375,0.612900153,0.003613482,0.001206389,0.001103905,0.059821849,0.008692156
1.551849852,7.743655661,119.9006098,4.001257226,1.238001961,0.827218187,0.306914219,10.53324538,10.05699316,0.159488617,0.999187387,0.844179971,0.017373895,0.008920119,0.704729582,0.898559233,434.4635109,8956.119196,6.071027441,7.46487549,21.19715473,14.63432922,9.965169313,3.193765921,9.985669225,7.345366603,1.954520663,5.20832201,10.36008779,1.646251869,8.436577805,0.064078094,0.019830343,0.082871108,0.552580509,0.003933658,0.001213732,0.00108641,0.050492205,0.008597415
4.545586004,9.675481488,166.738072,4.110423112,3.151436641,0.775974482,0.369094535,10.52510159,9.642846838,0.141573857,0.994504516,0.841694638,0.017999804,0.0144626,0.693371353,0.847197073,413.2780945,5885.658298,6.175653299,4.550107567,20.27966511,12.86322249,8.280358616,3.023717401,9.81672816,3.591059198,2.029108765,5.17143281,10.68068319,1.85184252,8.454682865,0.063811283,0.021869389,0.070602902,0.558561937,0.004117509,0.001214044,0.001101234,0.051017888,0.008195746
4.43354312,7.132309014,150.5096183,3.603531989,0.611815263,0.756040879,0.322418912,10.47902524,10.06890796,0.141063717,0.998540916,0.817126116,0.019896931,0.006619908,0.681547911,0.822287472,498.5532984,7758.56248,5.789446844,5.193150947,21.56333834,9.262869088,11.91161034,2.850705256,8.528475889,5.559952935,2.060184859,4.364220275,9.864476803,1.822434003,8.368944069,0.056841672,0.017560044,0.079294907,0.550398582,0.003880658,0.001165609,0.001002821,0.058017284,0.00796313
5.763915548,7.756918919,163.4168508,4.844436567,0.420760471,0.779731254,0.363112239,10.86548418,9.940600198,0.153523209,0.997157226,0.869232573,0.01935282,0.012969528,0.630111399,0.815265278,409.0503905,7953.156728,6.370063743,4.751121506,27.0466394,12.87477016,9.38476058,3.167844619,11.67642281,4.42400331,1.930732637,4.157794316,9.995679469,1.674571867,7.677525945,0.062826136,0.017002561,0.082755221,0.586811152,0.00433963,0.001135204,0.000977591,0.053742008,0.008416773
2.960619818,8.037178029,167.2759608,3.965685656,0.353108706,0.781937361,0.307326197,9.33566938,10.2964904,0.163910073,0.994314819,0.839083113,0.033281492,0.023379691,0.663557891,0.886978871,464.8143762,7096.483104,6.20336726,7.598632233,21.52127669,11.16537772,9.836841187,2.935683993,8.390482123,6.61306438,1.896976065,5.22690381,9.391516295,1.838750664,7.566923825,0.055472787,0.018478787,0.07798965,0.500675576,0.004228182,0.001202278,0.001130541,0.0540973,0.008078064
3.997200609,9.474375912,120.48991,3.892693272,0.590767739,0.767109187,0.317839022,9.315954464,10.409409,0.13859294,0.998218301,0.86471669,0.02585736,0.018228595,0.690926753,0.891089894,479.6310546,5625.26163,6.385529838,4.805442927,19.21597046,11.53538716,8.129745547,2.994430576,8.592844047,6.383660395,2.056943734,3.8986278,10.47344693,1.9207054,8.8689469,0.0648594,0.022371785,0.080670231,0.495157997,0.003762955,0.001270906,0.001045633,0.050581603,0.008567246
2.575164057,6.910229394,124.6893205,5.442917364,3.102819271,0.817238844,0.406679352,9.172931816,9.216209012,0.17469067,0.997184463,0.851056081,0.03050973,0.01127349,0.637056132,0.846864626,468.8702515,8548.792037,5.8111653,4.001042328,22.41395455,10.135994,8.622698412,2.88856389,12.13907316,6.068418916,1.930255354,3.982041442,10.68734895,1.918932007,8.246692122,0.059647198,0.027598563,0.071983595,0.493101889,0.004498826,0.001326521,0.001045234,0.057531764,0.008945532
4.320675143,8.452941386,139.2040063,4.934069279,2.997323142,0.795649227,0.431241079,10.58765643,10.03970309,0.168346142,0.999550015,0.794008239,0.022451872,0.011077222,0.646412571,0.888831334,416.4641841,6869.507483,6.220607729,4.542345232,18.70883679,14.71439936,10.08850958,2.901798096,11.01057208,5.198897875,1.947737044,4.297182467,9.650763517,1.827467609,9.173833584,0.056801577,0.016954802,0.081523575,0.513985096,0.004245365,0.001251749,0.000993338,0.058772153,0.00829544
4.507611674,6.48992479,129.1777607,3.691755711,3.43342381,0.848936806,0.426938608,9.621620066,9.231133717,0.170740777,0.998282876,0.80689345,0.040191229,0.019725021,0.678167167,0.836571273,445.3666203,10772.512,5.744424013,4.390135663,24.32421241,9.204269397,10.61215342,3.099609453,11.34367644,4.9001072,1.988918176,3.977729409,10.55166723,1.760653354,8.922967215,0.055073546,0.016917622,0.076255666,0.518452523,0.004094805,0.001234149,0.000948582,0.051610091,0.008559476
1.02293839,9.185003907,150.5566626,4.375566338,2.785467145,0.780401481,0.453218197,9.797516256,10.02938688,0.184673553,0.990474275,0.851115739,0.015228943,0.014003495,0.706884301,0.872372036,460.1988012,10488.35725,5.803869355,4.544443367,26.63169097,14.05674137,10.41509052,2.920535473,11.07982589,3.737883864,1.923033755,6.035493965,10.52513137,1.711418528,7.582534743,0.057485759,0.023992276,0.0711031,0.611464963,0.004249666,0.00126521,0.001050604,0.05418346,0.008169733
5.754836678,7.4861683,147.0680526,5.288074027,3.330522813,0.842662774,0.458056466,9.79964523,9.8891331,0.143946176,0.991545733,0.875706981,0.011373166,0.016932709,0.639785002,0.840542856,492.9823137,11007.66104,5.819282864,4.570615236,21.68132431,11.38679515,9.117799923,2.819493564,9.625240659,5.140970925,1.849449351,7.137315505,9.931661073,1.668326284,7.719968512,0.06365456,0.017191772,0.075748574,0.636059153,0.003952935,0.001170634,0.000929262,0.054155101,0.008097089
2.885583578,7.465346209,170.2714673,3.84290305,3.0642258,0.835798933,0.493343531,10.50425932,10.77942117,0.132090426,0.993741272,0.825800921,0.026083656,0.024067878,0.7039413,0.82764466,497.695456,8330.711695,6.328256034,5.150686414,20.88951202,8.367007877,9.215914095,3.207294297,7.765235082,5.397870379,2.101098014,5.707245056,10.14850805,1.693335376,7.849754153,0.060113545,0.021447046,0.0759178,0.624201313,0.00387696,0.001134164,0.001121933,0.051993305,0.008553272
6.066418878,6.859546622,132.4942885,3.560033958,0.553228103,0.783711513,0.3813391,10.09116931,10.29052879,0.181235198,0.991195443,0.851287845,0.021894129,0.01083837,0.683176905,0.800749385,481.4185685,9894.577658,6.20062973,5.000981676,23.41627681,9.420047851,11.95035962,2.828507658,10.68839311,5.613262775,2.116412943,5.253347401,10.73546591,1.82500434,8.806374388,0.059254327,0.016126877,0.083088014,0.607454692,0.004107854,0.001202706,0.001031766,0.052414567,0.008612552
2.144182629,6.349111668,118.0258859,3.578741514,2.855475161,0.798847924,0.419684893,9.926733978,10.67222805,0.136517531,0.992334226,0.885808538,0.032951236,0.021298494,0.647530392,0.897900287,488.3996344,8270.032487,5.860580355,4.714990742,22.52324317,15.6784652,10.03840131,2.745775171,9.461876567,4.054358831,1.952180176,5.189056838,9.636279235,1.845173776,8.207029899,0.064262308,0.017666819,0.083145155,0.492810395,0.004080328,0.001202015,0.001022462,0.055675893,0.008371225
6.70973909,9.499048284,117.4393238,3.534262959,3.36006052,0.846028909,0.459077145,10.04494502,10.3986854,0.151504328,0.990894003,0.831886789,0.019008528,0.014337811,0.668500061,0.882617109,416.3943057,11163.82718,5.750671536,5.668789936,24.91869851,10.06771708,8.262006042,2.851579782,9.07874266,3.041299088,2.146512496,4.725823205,9.48809046,1.805864208,8.67489034,0.054875182,0.021636934,0.07385469,0.582887746,0.003990224,0.001175926,0.001077335,0.05702801,0.008551988
6.060451918,6.572407569,157.0062468,5.091131224,2.72979256,0.787481427,0.423375468,9.903451713,9.621267558,0.148863805,0.996615541,0.842654116,0.030441502,0.011710369,0.686122892,0.891653093,496.1125099,7988.884974,6.022264565,7.575996534,26.41967802,15.76926949,8.831685139,2.785075921,9.600485224,4.476260289,1.937754465,4.434112545,10.24164713,1.904273484,8.189234937,0.052043314,0.019641627,0.080450606,0.595142194,0.004379504,0.001246795,0.001087841,0.050973865,0.008269676
1.861299227,9.229832059,134.0903532,4.790985561,3.123145057,0.790356746,0.312381869,10.283789,10.50463987,0.13168631,0.997117448,0.88337414,0.03876621,0.020907439,0.680387695,0.891592662,418.3615922,12749.70776,6.058385033,4.408018093,29.0415416,13.64341915,11.16117858,2.864515404,9.703170512,5.749093989,1.895317431,3.487405487,10.75653464,1.762693292,7.703875256,0.059732498,0.024105743,0.075066294,0.617694482,0.003777564,0.001136173,0.001050193,0.056243262,0.008801485
4.7663036,8.041288706,149.3925559,4.309573746,2.89207223,0.754862688,0.439152749,10.06382197,9.985317448,0.180903075,0.994607705,0.902982196,0.028229822,0.019610927,0.707289457,0.800463455,436.2680381,10484.36507,5.800198504,4.536637865,19.80903299,8.437426992,9.325610203,2.925295545,8.930907187,4.179221848,2.143931505,4.988083154,10.84715913,1.796075871,8.917394369,0.057849734,0.022321633,0.083276733,0.601697619,0.004024445,0.001172718,0.001012358,0.05414686,0.008554871
3.337044041,7.003723356,130.3029624,4.236563754,0.546163727,0.796543075,0.345760771,10.57343418,9.737044082,0.173470489,0.993176763,0.863097629,0.011144268,0.004513504,0.67652312,0.813961053,469.2263374,12427.5316,5.692678806,5.594811265,27.24650784,13.03542253,9.615446252,2.905890518,12.03239129,4.9610483,2.008946525,3.657824674,10.01312096,1.909324385,7.889960864,0.059674991,0.016484472,0.072338187,0.647160249,0.004235753,0.001229304,0.001022615,0.059689527,0.007896272
1.617061176,6.896956261,132.1159637,4.199809324,3.480877561,0.843744231,0.458471391,10.32468654,9.226773479,0.139441451,0.99057905,0.832249725,0.02020576,0.006722474,0.659686123,0.881541395,421.5768479,8843.185995,6.228604039,6.914871146,28.00608028,13.32378888,10.28490936,2.870684477,8.478120031,5.518527725,2.126002406,6.038293924,10.38714852,1.777494641,8.073888254,0.05076642,0.022340131,0.072485309,0.621908074,0.004042358,0.001214491,0.00112602,0.058481127,0.008126257
3.972144105,8.387655313,150.4712263,4.066612112,0.321865305,0.787657646,0.442767017,10.17528779,9.569137473,0.145143214,0.993412754,0.805068963,0.031373511,0.015383298,0.667199295,0.821572863,411.872889,8638.181286,5.714356385,6.312220547,28.51438279,10.55722688,8.516853067,2.925849387,10.34149151,4.204547358,1.814776344,4.78434461,9.589760039,1.901756366,9.204795724,0.05750856,0.016449344,0.071364417,0.588125525,0.003797099,0.001207851,0.001105874,0.060408438,0.008056461
4.107130623,8.895234238,124.6499192,5.140704871,3.499927034,0.82893691,0.377657966,10.01101822,9.7201964,0.189237486,0.999857423,0.824158629,0.011288635,0.020768928,0.671588031,0.885461408,404.8595563,9263.459724,6.126251356,4.228279442,24.51156343,15.50103981,11.21231272,3.102793169,10.96981657,5.377219401,1.920762148,5.983660387,10.466955,1.750700796,8.965756109,0.056864321,0.018687141,0.070617459,0.599443484,0.004273477,0.001294787,0.00083207,0.053363355,0.007820844
3.35264972,6.94035143,131.8110257,3.966706531,2.790868039,0.812317219,0.365302485,10.43205053,10.03065318,0.141368964,0.994695769,0.816369701,0.041815196,0.014320368,0.64183657,0.842954271,414.5050959,8262.791445,5.642161188,6.026819983,18.26739649,12.27146704,11.26321019,3.086129426,11.43139496,4.079168423,1.87698333,4.936716022,10.19742873,1.878793356,8.683367848,0.057058326,0.025911631,0.081039837,0.631259436,0.004270528,0.001334902,0.001039841,0.051202811,0.007898911
6.751906189,9.748178908,142.4698525,4.691313546,1.919777712,0.843857032,0.42778907,9.408655192,9.134132559,0.189133785,0.991916891,0.820852856,0.028320995,0.01043113,0.722858692,0.868942925,443.3101212,5027.972063,6.0677416,4.913816125,25.38329403,15.23727445,8.314441655,3.128839051,11.06887031,4.969172491,1.954031522,3.470704601,9.845110023,1.741698455,7.875589304,0.061628855,0.016374725,0.074106183,0.558836394,0.004002439,0.001204919,0.001056028,0.056486227,0.007939595
4.366880991,9.844374312,145.4924968,3.547405581,2.829777378,0.809036868,0.316003277,10.69165695,10.73683241,0.145242475,0.992289488,0.911120729,0.027229717,0.022198707,0.686699654,0.865365242,488.8283397,8188.075022,6.221659234,5.675224225,25.62646099,9.739629161,8.70263219,3.145275405,10.44368161,6.175145979,1.928650891,3.825152774,9.948333145,1.921827975,9.139029273,0.054389256,0.020944027,0.07569189,0.662499395,0.004254779,0.001127971,0.000882779,0.058741426,0.008000991
6.397861785,9.695190927,142.1079578,3.915253758,0.477585979,0.8142913,0.405067044,9.549351575,9.482283206,0.182815189,0.990205158,0.844351699,0.034121984,0.022818993,0.651346275,0.801268817,466.6001723,8866.356387,6.395161983,5.870303273,25.19662191,13.8257832,9.677738712,3.009730755,10.770204,4.210862345,2.023682754,5.342323364,9.72729059,1.751396034,7.975685229,0.06402494,0.022920504,0.08233841,0.685037394,0.003941341,0.001070482,0.000878511,0.05159008,0.008806372
5.568489705,6.47443623,144.0944272,3.55042298,1.550867308,0.811352542,0.442562082,10.00131886,10.26761792,0.177365222,0.994096564,0.902511152,0.014438807,0.007712335,0.676599581,0.840448458,485.9913017,5148.4083,6.02335579,4.375839001,25.10950618,11.70930764,9.622351353,2.998377621,10.71200533,4.313589213,2.111207896,3.189611285,9.847814862,1.914003152,8.930308268,0.064310049,0.026713552,0.079629907,0.685402598,0.004062586,0.001200908,0.001163358,0.050695649,0.008500957
6.3255595,8.427394129,156.7530874,4.633852067,2.430579031,0.763874447,0.34099522,10.08823578,9.45285962,0.167677928,0.997495566,0.915381772,0.025047106,0.017954349,0.63774609,0.848236918,487.7539355,12122.09686,5.884386082,4.81799492,23.71718128,12.1602551,9.389462595,2.914267112,10.22194336,4.867748507,2.032236831,6.141501763,9.901891657,1.80258644,9.168001572,0.063480816,0.015973069,0.079231315,0.652576707,0.004015127,0.001123567,0.000912916,0.052603911,0.007870716
